gender,char,position,pinyin,pinyin_tone,pinyin_tone_number
m,澈,2,che,chè,che4
m,性,2,xing,xìng,xing4
m,裘,2,qiu,qiú,qiu2
m,傲,2,ao,ào,ao4
m,缘,2,yuan,yuán,yuan2
m,逍,2,xiao,xiāo,xiao1
m,闳,2,hong,hóng,hong2
m,闰,2,run,rùn,run4
m,秘,2,mi,mì,mi4
m,殷,2,yin,yīn,yin1
m,字,2,zi,zì,zi4
m,排,2,pai,pái,pai2
m,卷,2,juan,juǎn,juan3
m,毕,2,bi,bì,bi4
m,塘,2,tang,táng,tang2
m,祎,2,yi,yī,yi1
m,诸,2,zhu,zhū,zhu1
m,箴,2,zhen,zhēn,zhen1
m,秒,2,miao,miǎo,miao3
m,芦,2,lu,lú,lu2
m,唯,2,wei,wéi,wei2
m,琏,2,lian,liǎn,lian3
m,砚,2,yan,yàn,yan4
m,爱,2,ai,ài,ai4
m,铃,2,ling,líng,ling2
m,卡,2,ka,kǎ,ka3
m,候,2,hou,hòu,hou4
m,诺,2,nuo,nuò,nuo4
m,少,2,shao,shǎo,shao3
m,巽,2,xun,xùn,xun4
m,蔺,2,lin,lìn,lin4
m,弦,2,xian,xián,xian2
m,店,2,dian,diàn,dian4
m,浜,2,bang,bāng,bang1
m,犁,2,li,lí,li2
m,乡,2,xiang,xiāng,xiang1
m,涉,2,she,shè,she4
m,约,2,yue,yuē,yue1
m,鲸,2,jing,jīng,jing1
m,茅,2,mao,máo,mao2
m,寂,2,ji,jì,ji4
m,颜,2,yan,yán,yan2
m,针,2,zhen,zhēn,zhen1
m,鸥,2,ou,ōu,ou1
m,邑,2,yi,yì,yi4
m,瓦,2,wa,wǎ,wa3
m,屿,2,yu,yǔ,yu3
m,麓,2,lu,lù,lu4
m,绎,2,yi,yì,yi4
m,胄,2,zhou,zhòu,zhou4
m,谌,2,chen,chén,chen2
m,鋆,2,yun,yún,yun2
m,阵,2,zhen,zhèn,zhen4
m,亢,2,kang,kàng,kang4
m,袭,2,xi,xí,xi2
m,楹,2,ying,yíng,ying2
m,阿,2,a,ā,a1
m,萨,2,sa,sà,sa4
m,吴,2,wu,wú,wu2
m,於,2,yu,yú,yu2
m,缪,2,mou,móu,mou2
m,预,2,yu,yù,yu4
m,姚,2,yao,yáo,yao2
m,辞,2,ci,cí,ci2
m,晰,2,xi,xī,xi1
m,抗,2,kang,kàng,kang4
m,气,2,qi,qì,qi4
m,汛,2,xun,xùn,xun4
m,情,2,qing,qíng,qing2
m,跳,2,tiao,tiào,tiao4
m,杜,2,du,dù,du4
m,穹,2,qiong,qióng,qiong2
m,引,2,yin,yǐn,yin3
m,瑚,2,hu,hú,hu2
m,矩,2,ju,jǔ,ju3
m,奂,2,huan,huàn,huan4
m,缙,2,jin,jìn,jin4
m,夔,2,kui,kuí,kui2
m,荀,2,xun,xún,xun2
m,晚,2,wan,wǎn,wan3
m,圩,2,wei,wéi,wei2
m,丫,2,ya,yā,ya1
m,早,2,zao,zǎo,zao3
m,晗,2,han,hán,han2
m,汕,2,shan,shàn,shan4
m,罕,2,han,hǎn,han3
m,烛,2,zhu,zhú,zhu2
m,昉,2,fang,fǎng,fang3
m,沆,2,hang,hàng,hang4
m,凰,2,huang,huáng,huang2
m,芾,2,fei,fèi,fei4
m,带,2,dai,dài,dai4
m,幼,2,you,yòu,you4
m,绛,2,jiang,jiàng,jiang4
m,梵,2,fan,fàn,fan4
m,赓,2,geng,gēng,geng1
m,司,2,si,sī,si1
m,刀,2,dao,dāo,dao1
m,忧,2,you,yōu,you1
m,蜂,2,feng,fēng,feng1
m,炅,2,jiong,jiǒng,jiong3
m,圈,2,quan,quān,quan1
m,努,2,nu,nǔ,nu3
m,陇,2,long,lǒng,long3
m,绫,2,ling,líng,ling2
m,黑,2,hei,hēi,hei1
m,蔡,2,cai,cài,cai4
m,粤,2,yue,yuè,yue4
m,锰,2,meng,měng,meng3
m,苗,2,miao,miáo,miao2
m,卢,2,lu,lú,lu2
m,戟,2,ji,jǐ,ji3
m,浮,2,fu,fú,fu2
m,予,2,yu,yǔ,yu3
m,唱,2,chang,chàng,chang4
m,敷,2,fu,fū,fu1
m,吕,2,lv,lǚ,lv3
m,霭,2,ai,ǎi,ai3
m,葳,2,wei,wēi,wei1
m,淋,2,lin,lín,lin2
m,谢,2,xie,xiè,xie4
m,椒,2,jiao,jiāo,jiao1
m,琇,2,xiu,xiù,xiu4
m,艮,2,gen,gěn,gen3
m,轼,2,shi,shì,shi4
m,谭,2,tan,tán,tan2
m,沈,2,shen,shěn,shen3
m,惠,2,hui,huì,hui4
m,郊,2,jiao,jiāo,jiao1
m,艾,2,ai,ài,ai4
m,珣,2,xun,xún,xun2
m,斯,2,si,sī,si1
m,语,2,yu,yǔ,yu3
m,讷,2,ne,nè,ne4
m,月,2,yue,yuè,yue4
m,郢,2,ying,yǐng,ying3
m,斓,2,lan,lán,lan2
m,燃,2,ran,rán,ran2
m,亦,2,yi,yì,yi4
m,碧,2,bi,bì,bi4
m,邢,2,xing,xíng,xing2
m,墙,2,qiang,qiáng,qiang2
m,皮,2,pi,pí,pi2
m,据,2,ju,jù,ju4
m,岫,2,xiu,xiù,xiu4
m,珀,2,po,pò,po4
m,殊,2,shu,shū,shu1
m,托,2,tuo,tuō,tuo1
m,彧,2,yu,yù,yu4
m,峡,2,xia,xiá,xia2
m,萧,2,xiao,xiāo,xiao1
m,穗,2,sui,suì,sui4
m,颀,2,qi,qí,qi2
m,濠,2,hao,háo,hao2
m,禅,2,chan,chán,chan2
m,诠,2,quan,quán,quan2
m,薰,2,xun,xūn,xun1
m,恂,2,xun,xún,xun2
m,俨,2,yan,yǎn,yan3
m,鎏,2,liu,liú,liu2
m,潇,2,xiao,xiāo,xiao1
m,感,2,gan,gǎn,gan3
m,巢,2,chao,cháo,chao2
m,拙,2,zhuo,zhuō,zhuo1
m,函,2,han,hán,han2
m,危,2,wei,wēi,wei1
m,袁,2,yuan,yuán,yuan2
m,琥,2,hu,hǔ,hu3
m,牵,2,qian,qiān,qian1
m,者,2,zhe,zhě,zhe3
m,粲,2,can,càn,can4
m,瑟,2,se,sè,se4
m,谈,2,tan,tán,tan2
m,徐,2,xu,xú,xu2
m,熔,2,rong,róng,rong2
m,暄,2,xuan,xuān,xuan1
m,思,2,si,sī,si1
m,勰,2,xie,xié,xie2
m,栗,2,li,lì,li4
m,点,2,dian,diǎn,dian3
m,勒,2,lei,lēi,lei1
m,甘,2,gan,gān,gan1
f,晓,1,xiao,xiǎo,xiao3
f,丽,1,li,lì,li4
f,玉,1,yu,yù,yu4
f,秀,1,xiu,xiù,xiu4
f,春,1,chun,chūn,chun1
f,文,1,wen,wén,wen2
f,艳,1,yan,yàn,yan4
f,雪,1,xue,xuě,xue3
f,美,1,mei,měi,mei3
f,淑,1,shu,shū,shu1
f,红,1,hong,hóng,hong2
f,佳,1,jia,jiā,jia1
f,海,1,hai,hǎi,hai3
f,慧,1,hui,huì,hui4
f,亚,1,ya,yà,ya4
f,桂,1,gui,guì,gui4
f,金,1,jin,jīn,jin1
f,燕,1,yan,yàn,yan4
f,梦,1,meng,mèng,meng4
f,凤,1,feng,fèng,feng4
f,秋,1,qiu,qiū,qiu1
f,雅,1,ya,yǎ,ya3
f,爱,1,ai,ài,ai4
f,素,1,su,sù,su4
f,惠,1,hui,huì,hui4
f,静,1,jing,jìng,jing4
f,翠,1,cui,cuì,cui4
f,月,1,yue,yuè,yue4
f,思,1,si,sī,si1
f,彩,1,cai,cǎi,cai3
f,明,1,ming,míng,ming2
f,雨,1,yu,yǔ,yu3
f,瑞,1,rui,ruì,rui4
f,丹,1,dan,dān,dan1
f,云,1,yun,yún,yun2
f,玲,1,ling,líng,ling2
f,敏,1,min,mǐn,min3
f,建,1,jian,jiàn,jian4
f,志,1,zhi,zhì,zhi4
f,冬,1,dong,dōng,dong1
f,莉,1,li,lì,li4
f,兰,1,lan,lán,lan2
f,巧,1,qiao,qiǎo,qiao3
f,永,1,yong,yǒng,yong3
f,少,1,shao,shǎo,shao3
f,子,1,zi,zi,zi
f,芳,1,fang,fāng,fang1
f,梅,1,mei,méi,mei2
f,国,1,guo,guó,guo2
f,欣,1,xin,xīn,xin1
f,佩,1,pei,pèi,pei4
f,华,1,hua,huá,hua2
f,利,1,li,lì,li4
f,新,1,xin,xīn,xin1
f,青,1,qing,qīng,qing1
f,洁,1,jie,jié,jie2
f,嘉,1,jia,jiā,jia1
f,俊,1,jun,jùn,jun4
f,碧,1,bi,bì,bi4
f,颖,1,ying,yǐng,ying3
f,倩,1,qian,qiàn,qian4
f,宝,1,bao,bǎo,bao3
f,银,1,yin,yín,yin2
f,菊,1,ju,jú,ju2
f,世,1,shi,shì,shi4
f,婉,1,wan,wǎn,wan3
f,英,1,ying,yīng,ying1
f,怡,1,yi,yí,yi2
f,琳,1,lin,lín,lin2
f,林,1,lin,lín,lin2
f,香,1,xiang,xiāng,xiang1
f,冰,1,bing,bīng,bing1
f,伟,1,wei,wěi,wei3
f,雯,1,wen,wén,wen2
f,庆,1,qing,qìng,qing4
f,琼,1,qiong,qióng,qiong2
f,清,1,qing,qīng,qing1
f,珍,1,zhen,zhēn,zhen1
f,会,1,hui,huì,hui4
f,娟,1,juan,juān,juan1
f,立,1,li,lì,li4
f,晶,1,jing,jīng,jing1
f,德,1,de,dé,de2
f,若,1,ruo,ruò,ruo4
f,婷,1,ting,tíng,ting2
f,学,1,xue,xué,xue2
f,艺,1,yi,yì,yi4
f,诗,1,shi,shī,shi1
f,洪,1,hong,hóng,hong2
f,灵,1,ling,líng,ling2
f,莹,1,ying,yíng,ying2
f,紫,1,zi,zǐ,zi3
f,水,1,shui,shuǐ,shui3
f,露,1,lu,lù,lu4
f,曼,1,man,màn,man4
f,群,1,qun,qún,qun2
f,锦,1,jin,jǐn,jin3
f,一,1,yi,yī,yi1
f,琴,1,qin,qín,qin2
f,璐,1,lu,lù,lu4
f,东,1,dong,dōng,dong1
f,媛,1,yuan,yuàn,yuan4
f,婧,1,jing,jìng,jing4
f,家,1,jia,jiā,jia1
f,君,1,jun,jūn,jun1
f,风,1,feng,fēng,feng1
f,莲,1,lian,lián,lian2
f,笑,1,xiao,xiào,xiao4
f,维,1,wei,wéi,wei2
f,娜,1,na,nà,na4
f,珊,1,shan,shān,shan1
f,萍,1,ping,píng,ping2
f,苏,1,su,sū,su1
f,双,1,shuang,shuāng,shuang1
f,荣,1,rong,róng,rong2
f,柳,1,liu,liǔ,liu3
f,依,1,yi,yī,yi1
f,书,1,shu,shū,shu1
f,菲,1,fei,fēi,fei1
f,霞,1,xia,xiá,xia2
f,赛,1,sai,sài,sai4
f,彦,1,yan,yàn,yan4
f,舒,1,shu,shū,shu1
f,宇,1,yu,yǔ,yu3
f,娇,1,jiao,jiāo,jiao1
f,正,1,zheng,zhèng,zheng4
f,蓉,1,rong,róng,rong2
f,天,1,tian,tiān,tian1
f,成,1,cheng,chéng,cheng2
f,仙,1,xian,xiān,xian1
f,妍,1,yan,yán,yan2
f,园,1,yuan,yuán,yuan2
f,安,1,an,ān,an1
f,连,1,lian,lián,lian2
f,馨,1,xin,xīn,xin1
f,钰,1,yu,yù,yu4
f,欢,1,huan,huān,huan1
f,长,1,zhang,zhǎng,zhang3
f,湘,1,xiang,xiāng,xiang1
f,薇,1,wei,wēi,wei1
f,玮,1,wei,wěi,wei3
f,楚,1,chu,chǔ,chu3
f,黎,1,li,lí,li2
f,琪,1,qi,qí,qi2
f,凌,1,ling,líng,ling2
f,真,1,zhen,zhēn,zhen1
f,继,1,ji,jì,ji4
f,芬,1,fen,fēn,fen1
f,卫,1,wei,wèi,wei4
f,福,1,fu,fú,fu2
f,茜,1,qian,qiàn,qian4
f,培,1,pei,péi,pei2
f,瑶,1,yao,yáo,yao2
f,悦,1,yue,yuè,yue4
f,旭,1,xu,xù,xu4
f,微,1,wei,wēi,wei1
f,心,1,xin,xīn,xin1
f,光,1,guang,guāng,guang1
f,细,1,xi,xì,xi4
f,贵,1,gui,guì,gui4
f,莎,1,sha,shā,sha1
f,筱,1,xiao,xiǎo,xiao3
f,夏,1,xia,xià,xia4
f,兴,1,xing,xīng,xing1
f,楠,1,nan,nán,nan2
f,喜,1,xi,xǐ,xi3
f,江,1,jiang,jiāng,jiang1
f,蓓,1,bei,bèi,bei4
f,景,1,jing,jǐng,jing3
f,娅,1,ya,yà,ya4
f,忠,1,zhong,zhōng,zhong1
f,虹,1,hong,hóng,hong2
f,妙,1,miao,miào,miao4
f,树,1,shu,shù,shu4
f,元,1,yuan,yuán,yuan2
f,蕾,1,lei,lěi,lei3
f,妮,1,ni,nī,ni1
f,昕,1,xin,xīn,xin1
f,苗,1,miao,miáo,miao2
f,竹,1,zhu,zhú,zhu2
f,潇,1,xiao,xiāo,xiao1
f,飞,1,fei,fēi,fei1
f,琦,1,qi,qí,qi2
f,姗,1,shan,shān,shan1
f,芸,1,yun,yún,yun2
f,智,1,zhi,zhì,zhi4
f,花,1,hua,huā,hua1
f,容,1,rong,róng,rong2
f,聪,1,cong,cōng,cong1
f,晴,1,qing,qíng,qing2
f,盈,1,ying,yíng,ying2
f,如,1,ru,rú,ru2
f,圆,1,yuan,yuán,yuan2
f,晨,1,chen,chén,chen2
f,可,1,ke,kě,ke3
f,菁,1,jing,jīng,jing1
f,贝,1,bei,bèi,bei4
f,叶,1,ye,yè,ye4
f,朋,1,peng,péng,peng2
f,韵,1,yun,yùn,yun4
f,芝,1,zhi,zhī,zhi1
f,瑜,1,yu,yú,yu2
f,广,1,guang,guǎng,guang3
f,肖,1,xiao,xiào,xiao4
f,杏,1,xing,xìng,xing4
f,咏,1,yong,yǒng,yong3
f,蒙,1,meng,méng,meng2
f,振,1,zhen,zhèn,zhen4
f,映,1,ying,yìng,ying4
f,盼,1,pan,pàn,pan4
f,剑,1,jian,jiàn,jian4
f,伊,1,yi,yī,yi1
f,甜,1,tian,tián,tian2
f,军,1,jun,jūn,jun1
f,传,1,chuan,chuán,chuan2
f,宏,1,hong,hóng,hong2
f,迎,1,ying,yíng,ying2
f,芷,1,zhi,zhǐ,zhi3
f,大,1,da,dà,da4
f,朝,1,chao,cháo,chao2
f,方,1,fang,fāng,fang1
f,彤,1,tong,tóng,tong2
f,羽,1,yu,yǔ,yu3
f,凯,1,kai,kǎi,kai3
f,满,1,man,mǎn,man3
f,萌,1,meng,méng,meng2
f,瑛,1,ying,yīng,ying1
f,蔚,1,wei,wèi,wei4
f,蕊,1,rui,ruǐ,rui3
f,绍,1,shao,shào,shao4
f,沙,1,sha,shā,sha1
f,泽,1,ze,zé,ze2
f,士,1,shi,shì,shi4
f,寒,1,han,hán,han2
f,亭,1,ting,tíng,ting2
f,瑾,1,jin,jǐn,jin3
f,桃,1,tao,táo,tao2
f,然,1,ran,rán,ran2
f,友,1,you,yǒu,you3
f,姝,1,shu,shū,shu1
f,宗,1,zong,zōng,zong1
f,良,1,liang,liáng,liang2
f,先,1,xian,xiān,xian1
f,茹,1,ru,rú,ru2
f,绮,1,qi,qǐ,qi3
f,岚,1,lan,lán,lan2
f,白,1,bai,bái,bai2
f,影,1,ying,yǐng,ying3
f,姣,1,jiao,jiāo,jiao1
f,祥,1,xiang,xiáng,xiang2
f,远,1,yuan,yuǎn,yuan3
f,斐,1,fei,fěi,fei3
f,奕,1,yi,yì,yi4
f,延,1,yan,yán,yan2
f,爽,1,shuang,shuǎng,shuang3
f,祖,1,zu,zǔ,zu3
f,润,1,run,rùn,run4
f,中,1,zhong,zhōng,zhong1
f,兆,1,zhao,zhào,zhao4
f,璇,1,xuan,xuán,xuan2
f,卓,1,zhuo,zhuó,zhuo2
f,开,1,kai,kāi,kai1
f,涵,1,han,hán,han2
f,珂,1,ke,kē,ke1
f,昌,1,chang,chāng,chang1
f,启,1,qi,qǐ,qi3
f,婵,1,chan,chán,chan2
f,婕,1,jie,jié,jie2
f,顺,1,shun,shùn,shun4
f,龙,1,long,lóng,long2
f,仁,1,ren,rén,ren2
f,胜,1,sheng,shèng,sheng4
f,芹,1,qin,qín,qin2
f,吉,1,ji,jí,ji2
f,阿,1,a,ā,a1
f,三,1,san,sān,san1
f,果,1,guo,guǒ,guo3
f,斯,1,si,sī,si1
f,鸿,1,hong,hóng,hong2
f,万,1,wan,wàn,wan4
f,曦,1,xi,xī,xi1
f,平,1,ping,píng,ping2
f,孟,1,meng,mèng,meng4
f,艾,1,ai,ài,ai4
f,珠,1,zhu,zhū,zhu1
f,玥,1,yue,yuè,yue4
f,运,1,yun,yùn,yun4
f,孝,1,xiao,xiào,xiao4
f,超,1,chao,chāo,chao1
f,松,1,song,sōng,song1
f,卉,1,hui,huì,hui4
f,靖,1,jing,jìng,jing4
f,逸,1,yi,yì,yi4
f,焕,1,huan,huàn,huan4
f,义,1,yi,yì,yi4
f,育,1,yu,yù,yu4
f,霜,1,shuang,shuāng,shuang1
f,梓,1,zi,zǐ,zi3
f,荷,1,he,hé,he2
f,琛,1,chen,chēn,chen1
f,改,1,gai,gǎi,gai3
f,靓,1,jing,jìng,jing4
f,健,1,jian,jiàn,jian4
f,冉,1,ran,rǎn,ran3
f,乐,1,le,lè,le4
f,铃,1,ling,líng,ling2
f,希,1,xi,xī,xi1
f,懿,1,yi,yì,yi4
f,宁,1,ning,níng,ning2
f,茂,1,mao,mào,mao4
f,贞,1,zhen,zhēn,zhen1
f,茵,1,yin,yīn,yin1
f,京,1,jing,jīng,jing1
f,克,1,ke,kè,ke4
f,语,1,yu,yǔ,yu3
f,其,1,qi,qí,qi2
f,向,1,xiang,xiàng,xiang4
f,贤,1,xian,xián,xian2
f,幼,1,you,yòu,you4
f,阳,1,yang,yáng,yang2
f,益,1,yi,yì,yi4
f,有,1,you,yǒu,you3
f,二,1,er,èr,er4
f,沁,1,qin,qìn,qin4
f,圣,1,sheng,shèng,sheng4
f,敬,1,jing,jìng,jing4
f,榕,1,rong,róng,rong2
f,俐,1,li,lì,li4
f,晗,1,han,hán,han2
f,代,1,dai,dài,dai4
f,玫,1,mei,méi,mei2
f,毓,1,yu,yù,yu4
f,琰,1,yan,yǎn,yan3
f,蕴,1,yun,yùn,yun4
f,怀,1,huai,huái,huai2
f,木,1,mu,mù,mu4
f,媚,1,mei,mèi,mei4
f,腊,1,la,là,la4
f,李,1,li,lǐ,li3
f,樱,1,ying,yīng,ying1
f,星,1,xing,xīng,xing1
f,苑,1,yuan,yuàn,yuan4
f,歌,1,ge,gē,ge1
f,富,1,fu,fù,fu4
f,仕,1,shi,shì,shi4
f,伶,1,ling,líng,ling2
f,西,1,xi,xī,xi1
f,音,1,yin,yīn,yin1
f,蓝,1,lan,lán,lan2
f,莺,1,ying,yīng,ying1
f,嫣,1,yan,yān,yan1
f,娴,1,xian,xián,xian2
f,亦,1,yi,yì,yi4
f,格,1,ge,gé,ge2
f,珏,1,jue,jué,jue2
f,观,1,guan,guān,guan1
f,鑫,1,xin,xīn,xin1
f,忆,1,yi,yì,yi4
f,应,1,ying,yīng,ying1
f,慕,1,mu,mù,mu4
f,漫,1,man,màn,man4
f,根,1,gen,gēn,gen1
f,招,1,zhao,zhāo,zhao1
f,日,1,ri,rì,ri4
f,汝,1,ru,rǔ,ru3
f,久,1,jiu,jiǔ,jiu3
f,恩,1,en,ēn,en1
f,道,1,dao,dào,dao4
f,萱,1,xuan,xuān,xuan1
f,全,1,quan,quán,quan2
f,恬,1,tian,tián,tian2
f,含,1,han,hán,han2
f,廷,1,ting,tíng,ting2
f,锡,1,xi,xī,xi1
f,滢,1,ying,yíng,ying2
f,雁,1,yan,yàn,yan4
f,跃,1,yue,yuè,yue4
f,纯,1,chun,chún,chun2
f,丝,1,si,sī,si1
f,汉,1,han,hàn,han4
f,杉,1,shan,shān,shan1
f,俏,1,qiao,qiào,qiao4
f,轶,1,yi,yì,yi4
f,蕙,1,hui,huì,hui4
f,密,1,mi,mì,mi4
f,姿,1,zi,zī,zi1
f,承,1,cheng,chéng,cheng2
f,宜,1,yi,yí,yi2
f,昭,1,zhao,zhāo,zhao1
f,筠,1,yun,yún,yun2
f,苹,1,ping,píng,ping2
f,旦,1,dan,dàn,dan4
f,显,1,xian,xiǎn,xian3
f,睿,1,rui,ruì,rui4
f,辉,1,hui,huī,hui1
f,缘,1,yuan,yuán,yuan2
f,本,1,ben,běn,ben3
f,情,1,qing,qíng,qing2
f,隽,1,juan,juàn,juan4
f,礼,1,li,lǐ,li3
f,诺,1,nuo,nuò,nuo4
f,绿,1,lv,lǜ,lv4
f,米,1,mi,mǐ,mi3
f,芯,1,xin,xīn,xin1
f,歆,1,xin,xīn,xin1
f,澜,1,lan,lán,lan2
f,柔,1,rou,róu,rou2
f,芮,1,rui,ruì,rui4
f,璞,1,pu,pú,pu2
f,萧,1,xiao,xiāo,xiao1
f,璟,1,jing,jǐng,jing3
f,善,1,shan,shàn,shan4
f,湾,1,wan,wān,wan1
f,丛,1,cong,cóng,cong2
f,冠,1,guan,guān,guan1
f,保,1,bao,bǎo,bao3
f,路,1,lu,lù,lu4
f,采,1,cai,cǎi,cai3
f,凝,1,ning,níng,ning2
f,葵,1,kui,kuí,kui2
f,加,1,jia,jiā,jia1
f,茗,1,ming,míng,ming2
f,娥,1,e,é,e2
f,傲,1,ao,ào,ao4
f,勤,1,qin,qín,qin2
f,旻,1,min,mín,min2
f,定,1,ding,dìng,ding4
f,从,1,cong,cóng,cong2
f,杰,1,jie,jié,jie2
f,守,1,shou,shǒu,shou3
f,芊,1,qian,qiān,qian1
f,南,1,nan,nán,nan2
f,耀,1,yao,yào,yao4
f,芙,1,fu,fú,fu2
f,祎,1,yi,yī,yi1
f,昱,1,yu,yù,yu4
f,荔,1,li,lì,li4
f,穗,1,sui,suì,sui4
f,发,1,fa,fā,fa1
f,凡,1,fan,fán,fan2
f,宛,1,wan,wǎn,wan3
f,占,1,zhan,zhàn,zhan4
f,和,1,he,hé,he2
f,引,1,yin,yǐn,yin3
f,姬,1,ji,jī,ji1
f,霏,1,fei,fēi,fei1
f,杨,1,yang,yáng,yang2
f,融,1,rong,róng,rong2
f,千,1,qian,qiān,qian1
f,之,1,zhi,zhī,zhi1
f,田,1,tian,tián,tian2
f,妃,1,fei,fēi,fei1
f,粉,1,fen,fěn,fen3
f,进,1,jin,jìn,jin4
f,铭,1,ming,míng,ming2
f,娣,1,di,dì,di4
f,岑,1,cen,cén,cen2
f,琬,1,wan,wǎn,wan3
f,高,1,gao,gāo,gao1
f,绪,1,xu,xù,xu4
f,增,1,zeng,zēng,zeng1
f,禾,1,he,hé,he2
f,蔓,1,man,màn,man4
f,纪,1,ji,jì,ji4
f,桑,1,sang,sāng,sang1
f,杜,1,du,dù,du4
f,漪,1,yi,yī,yi1
f,翎,1,ling,líng,ling2
f,坤,1,kun,kūn,kun1
f,才,1,cai,cái,cai2
f,盟,1,meng,méng,meng2
f,郁,1,yu,yù,yu4
f,来,1,lai,lái,lai2
f,淇,1,qi,qí,qi2
f,净,1,jing,jìng,jing4
f,令,1,ling,lìng,ling4
f,鲜,1,xian,xiān,xian1
f,博,1,bo,bó,bo2
f,恋,1,lian,liàn,lian4
f,眉,1,mei,méi,mei2
f,宪,1,xian,xiàn,xian4
f,蝶,1,die,dié,die2
f,珺,1,jun,jùn,jun4
f,相,1,xiang,xiāng,xiang1
f,九,1,jiu,jiǔ,jiu3
f,晋,1,jin,jìn,jin4
f,存,1,cun,cún,cun2
f,铁,1,tie,tiě,tie3
f,炳,1,bing,bǐng,bing3
f,生,1,sheng,shēng,sheng1
f,皎,1,jiao,jiǎo,jiao3
f,吟,1,yin,yín,yin2
f,幸,1,xing,xìng,xing4
f,崇,1,chong,chóng,chong2
f,鸽,1,ge,gē,ge1
f,毅,1,yi,yì,yi4
f,仲,1,zhong,zhòng,zhong4
f,妹,1,mei,mèi,mei4
f,菡,1,han,hàn,han4
f,常,1,chang,cháng,chang2
f,唯,1,wei,wéi,wei2
f,梨,1,li,lí,li2
f,苇,1,wei,wěi,wei3
f,施,1,shi,shī,shi1
f,裕,1,yu,yù,yu4
f,力,1,li,lì,li4
f,石,1,shi,shí,shi2
f,鹏,1,peng,péng,peng2
f,四,1,si,sì,si4
f,盛,1,sheng,shèng,sheng4
f,胡,1,hu,hú,hu2
f,拉,1,la,lā,la1
f,单,1,dan,dān,dan1
f,转,1,zhuan,zhuǎn,zhuan3
f,乃,1,nai,nǎi,nai3
f,函,1,han,hán,han2
f,庭,1,ting,tíng,ting2
f,康,1,kang,kāng,kang1
f,豆,1,dou,dòu,dou4
f,尹,1,yin,yǐn,yin3
f,环,1,huan,huán,huan2
f,霁,1,ji,jì,ji4
f,泳,1,yong,yǒng,yong3
f,意,1,yi,yì,yi4
f,尚,1,shang,shàng,shang4
f,菱,1,ling,líng,ling2
f,业,1,ye,yè,ye4
f,韦,1,wei,wéi,wei2
f,译,1,yi,yì,yi4
f,王,1,wang,wáng,wang2
f,品,1,pin,pǐn,pin3
f,卡,1,ka,kǎ,ka3
f,同,1,tong,tóng,tong2
f,淋,1,lin,lín,lin2
f,悠,1,you,yōu,you1
f,萃,1,cui,cuì,cui4
f,绣,1,xiu,xiù,xiu4
f,沛,1,pei,pèi,pei4
f,乔,1,qiao,qiáo,qiao2
f,朵,1,duo,duǒ,duo3
f,葳,1,wei,wēi,wei1
f,恒,1,heng,héng,heng2
f,付,1,fu,fù,fu4
f,火,1,huo,huǒ,huo3
f,再,1,zai,zài,zai4
f,柏,1,bai,bǎi,bai3
f,浩,1,hao,hào,hao4
f,自,1,zi,zì,zi4
f,颜,1,yan,yán,yan2
f,那,1,na,nà,na4
f,央,1,yang,yāng,yang1
f,以,1,yi,yǐ,yi3
f,涓,1,juan,juān,juan1
f,馥,1,fu,fù,fu4
f,献,1,xian,xiàn,xian4
f,玛,1,ma,mǎ,ma3
f,越,1,yue,yuè,yue4
f,祝,1,zhu,zhù,zhu4
f,枚,1,mei,méi,mei2
f,六,1,liu,liù,liu4
f,伯,1,bo,bó,bo2
f,鹃,1,juan,juān,juan1
f,宵,1,xiao,xiāo,xiao1
f,尔,1,er,ěr,er3
f,飘,1,piao,piāo,piao1
f,霓,1,ni,ní,ni2
f,荟,1,hui,huì,hui4
f,陈,1,chen,chén,chen2
f,妤,1,yu,yú,yu2
f,季,1,ji,jì,ji4
f,寿,1,shou,shòu,shou4
f,章,1,zhang,zhāng,zhang1
f,修,1,xiu,xiū,xiu1
f,烨,1,ye,yè,ye4
f,鹭,1,lu,lù,lu4
f,奇,1,qi,qí,qi2
f,嫦,1,chang,cháng,chang2
f,勇,1,yong,yǒng,yong3
f,愉,1,yu,yú,yu2
f,熙,1,xi,xī,xi1
f,照,1,zhao,zhào,zhao4
f,治,1,zhi,zhì,zhi4
f,丰,1,feng,fēng,feng1
f,鸣,1,ming,míng,ming2
f,韶,1,shao,sháo,shao2
f,频,1,pin,pín,pin2
f,优,1,you,yōu,you1
f,弦,1,xian,xián,xian2
f,点,1,dian,diǎn,dian3
f,姜,1,jiang,jiāng,jiang1
f,喻,1,yu,yù,yu4
f,太,1,tai,tài,tai4
f,惜,1,xi,xī,xi1
f,黛,1,dai,dài,dai4
f,沫,1,mo,mò,mo4
f,瑗,1,yuan,yuàn,yuan4
f,柯,1,ke,kē,ke1
f,鲁,1,lu,lǔ,lu3
f,科,1,ke,kē,ke1
f,缨,1,ying,yīng,ying1
f,璨,1,can,càn,can4
f,迪,1,di,dí,di2
f,灿,1,can,càn,can4
f,皓,1,hao,hào,hao4
f,颐,1,yi,yí,yi2
f,登,1,deng,dēng,deng1
f,换,1,huan,huàn,huan4
f,莱,1,lai,lái,lai2
f,荃,1,quan,quán,quan2
f,述,1,shu,shù,shu4
f,婴,1,ying,yīng,ying1
f,纹,1,wen,wén,wen2
